# Rosseland mean opacities calculated by Semenov+ (2003)'s code
# Dust model: "normal" silicates; homogeneous spheres
# NT: 301
# Nrho: 101
#                                                                                log rho (g/cm^3)
# log T(K) -17.0000 -16.9000 -16.8000 -16.7000 -16.6000 -16.5000 -16.4000 -16.3000 -16.2000 -16.1000 -16.0000 -15.9000 -15.8000 -15.7000 -15.6000 -15.5000 -15.4000 -15.3000 -15.2000 -15.1000 -15.0000 -14.9000 -14.8000 -14.7000 -14.6000 -14.5000 -14.4000 -14.3000 -14.2000 -14.1000 -14.0000 -13.9000 -13.8000 -13.7000 -13.6000 -13.5000 -13.4000 -13.3000 -13.2000 -13.1000 -13.0000 -12.9000 -12.8000 -12.7000 -12.6000 -12.5000 -12.4000 -12.3000 -12.2000 -12.1000 -12.0000 -11.9000 -11.8000 -11.7000 -11.6000 -11.5000 -11.4000 -11.3000 -11.2000 -11.1000 -11.0000 -10.9000 -10.8000 -10.7000 -10.6000 -10.5000 -10.4000 -10.3000 -10.2000 -10.1000 -10.0000  -9.9000  -9.8000  -9.7000  -9.6000  -9.5000  -9.4000  -9.3000  -9.2000  -9.1000  -9.0000  -8.9000  -8.8000  -8.7000  -8.6000  -8.5000  -8.4000  -8.3000  -8.2000  -8.1000  -8.0000  -7.9000  -7.8000  -7.7000  -7.6000  -7.5000  -7.4000  -7.3000  -7.2000  -7.1000  -7.0000
   2.4600    0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193   0.7193
   2.4700    0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265   0.7265
   2.4800    0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334   0.7334
   2.4900    0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399   0.7399
   2.5000    0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463   0.7463
   2.5100    0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523   0.7523
   2.5200    0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582   0.7582
   2.5300    0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638   0.7638
   2.5400    0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693   0.7693
   2.5500    0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746   0.7746
   2.5600    0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797   0.7797
   2.5700    0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848   0.7848
   2.5800    0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898   0.7898
   2.5900    0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947   0.7947
   2.6000    0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996   0.7996
   2.6100    0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044   0.8044
   2.6200    0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703   0.7703
   2.6300    0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058   0.6058
   2.6400    0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936   0.3936
   2.6500    0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721   0.3721
   2.6600    0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761   0.3761
   2.6700    0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802   0.3802
   2.6800    0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846   0.3846
   2.6900    0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891   0.3891
   2.7000    0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938   0.3938
   2.7100    0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987   0.3987
